JournalCode,JournalLib,EcritureNum,EcritureDate,CompteNum,CompteLib,CompAuxNum,CompAuxLib,PieceRef,PieceDate,EcritureLib,Debit,Credit,EcritureLet,DateLet,ValidDate,Montantdevise,Idevise,DateRglt,ModeRglt,NatOp,IdClient
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_72,,,1,20190101,Ecriture_192,"299,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_32,,,1,20190101,Ecriture_192,"28,80","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_73,,,1,20190101,Ecriture_194,"0,00","28,80",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_21,,,1,20190101,Ecriture_194,"0,00","59,99",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_71,,,1,20190101,Ecriture_195,"59,99","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_20,,,1,20190101,Ecriture_195,"0,00","3,80",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_86,,,1,20190101,Ecriture_71,"0,00","1032,08",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_39,,,1,20190101,Ecriture_71,"3,80","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_73,,,1,20190101,Ecriture_197,"0,00","533,90",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_21,,,1,20190101,Ecriture_197,"1032,08","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_59,,,1,20190101,Ecriture_21,"533,90","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_72,,,1,20190101,Ecriture_21,"19,99","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_22,,,1,20190101,Ecriture_21,"0,00","19,99",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_73,,,1,20190101,Ecriture_198,"0,00","51,70",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_21,,,1,20190101,Ecriture_198,"51,70","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_78,,,1,20190101,Ecriture_199,"0,00","29,90",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_72,,,1,20190101,Ecriture_199,"29,90","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_28,,,1,20190101,Ecriture_199,"307,50","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_80,,,1,20190101,Ecriture_200,"0,00","307,50",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_72,,,1,20190101,Ecriture_200,"25,98","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_32,,,1,20190101,Ecriture_200,"0,00","25,98",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_80,,,1,20190101,Ecriture_200,"0,00","10,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_72,,,1,20190101,Ecriture_200,"10,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_32,,,1,20190101,Ecriture_200,"42,98","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_80,,,1,20190101,Ecriture_200,"0,00","42,98",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_72,,,1,20190101,Ecriture_200,"29,99","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_32,,,1,20190101,Ecriture_200,"0,00","29,99",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_78,,,1,20190101,Ecriture_51,"65,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_72,,,1,20190101,Ecriture_51,"0,00","65,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_28,,,1,20190101,Ecriture_51,"169,84","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_80,,,1,20190101,Ecriture_201,"0,00","169,84",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_43,,,1,20190101,Ecriture_201,"0,00","22,45",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_80,,,1,20190101,Ecriture_202,"22,45","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_72,,,1,20190101,Ecriture_202,"0,00","13,99",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_32,,,1,20190101,Ecriture_202,"13,99","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_80,,,1,20190101,Ecriture_202,"9,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_72,,,1,20190101,Ecriture_202,"0,00","9,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_32,,,1,20190101,Ecriture_202,"0,00","59,94",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_75,,,1,20190101,Ecriture_26,"59,94","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_25,,,1,20190101,Ecriture_26,"0,00","12,50",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_82,,,1,20190101,Ecriture_203,"12,50","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_72,,,1,20190101,Ecriture_203,"44,97","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_34,,,1,20190101,Ecriture_203,"0,00","44,97",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_71,,,1,20190101,Ecriture_19,"274,78","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_20,,,1,20190101,Ecriture_19,"0,00","274,78",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_74,,,1,20190101,Ecriture_25,"124,70","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_24,,,1,20190101,Ecriture_25,"0,00","124,70",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_78,,,1,20190101,Ecriture_118,"0,00","29,98",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_72,,,1,20190101,Ecriture_118,"29,98","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_28,,,1,20190101,Ecriture_118,"91,98","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_78,,,1,20190101,Ecriture_205,"0,00","91,98",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_72,,,1,20190101,Ecriture_205,"110,43","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_28,,,1,20190101,Ecriture_205,"0,00","110,43",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_77,,,1,20190101,Ecriture_206,"0,00","444,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_27,,,1,20190101,Ecriture_206,"444,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_83,,,1,20190101,Ecriture_207,"17,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_35,,,1,20190101,Ecriture_207,"0,00","17,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_77,,,1,20190101,Ecriture_208,"0,00","27,45",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_27,,,1,20190101,Ecriture_208,"27,45","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_75,,,1,20190101,Ecriture_28,"0,00","75,40",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_25,,,1,20190101,Ecriture_28,"75,40","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_75,,,1,20190101,Ecriture_28,"138,69","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_25,,,1,20190101,Ecriture_28,"0,00","138,69",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_84,,,1,20190101,Ecriture_210,"0,00","5,39",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_72,,,1,20190101,Ecriture_210,"0,00","38,35",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_36,,,1,20190101,Ecriture_210,"5,39","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_73,,,1,20190101,Ecriture_211,"38,35","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_21,,,1,20190101,Ecriture_211,"0,00","239,60",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_87,,,1,20190101,Ecriture_212,"239,60","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_72,,,1,20190101,Ecriture_212,"0,00","625,61",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_41,,,1,20190101,Ecriture_212,"625,61","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_74,,,1,20190101,Ecriture_40,"0,00","64,10",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_24,,,1,20190101,Ecriture_40,"6,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_80,,,1,20190101,Ecriture_215,"3,99","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_72,,,1,20190101,Ecriture_215,"0,00","6,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_32,,,1,20190101,Ecriture_215,"3,29","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_75,,,1,20190101,Ecriture_26,"56,07","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_25,,,1,20190101,Ecriture_26,"0,00","3,99",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_82,,,1,20190101,Ecriture_42,"64,10","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_72,,,1,20190101,Ecriture_42,"3,99","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_34,,,1,20190101,Ecriture_42,"0,00","3,29",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_82,,,1,20190101,Ecriture_216,"0,00","56,07",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_72,,,1,20190101,Ecriture_216,"3,50","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_34,,,1,20190101,Ecriture_216,"0,00","3,50",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_75,,,1,20190101,Ecriture_26,"263,98","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_25,,,1,20190101,Ecriture_26,"0,00","3,99",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_80,,,1,20190101,Ecriture_218,"0,00","263,98",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_72,,,1,20190101,Ecriture_218,"0,00","5,99",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_32,,,1,20190101,Ecriture_218,"0,00","5,99",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_73,,,1,20190101,Ecriture_219,"5,99","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_21,,,1,20190101,Ecriture_219,"5,99","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_73,,,1,20190101,Ecriture_219,"6,80","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_21,,,1,20190101,Ecriture_219,"0,00","27,90",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_73,,,1,20190101,Ecriture_220,"5,99","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_21,,,1,20190101,Ecriture_220,"27,90","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_87,,,1,20190101,Ecriture_221,"0,00","5,99",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_72,,,1,20190101,Ecriture_221,"0,00","0,80",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_41,,,1,20190101,Ecriture_221,"3,50","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_75,,,1,20190101,Ecriture_75,"0,00","5,99",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_25,,,1,20190101,Ecriture_75,"9,30","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_82,,,1,20190101,Ecriture_46,"33,95","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_72,,,1,20190101,Ecriture_46,"0,00","57,92",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_34,,,1,20190101,Ecriture_46,"0,00","19,45",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_82,,,1,20190101,Ecriture_224,"0,00","27,90",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_72,,,1,20190101,Ecriture_224,"0,00","3,99",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_34,,,1,20190101,Ecriture_224,"3,99","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_92,,,1,20190101,Ecriture_225,"57,92","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_81,,,1,20190101,Ecriture_225,"14,99","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_33,,,1,20190101,Ecriture_225,"5,99","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_78,,,1,20190101,Ecriture_227,"0,00","3,99",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_72,,,1,20190101,Ecriture_227,"0,00","5,99",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_28,,,1,20190101,Ecriture_227,"5,99","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_78,,,1,20190101,Ecriture_227,"3,99","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_72,,,1,20190101,Ecriture_227,"0,00","28,48",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_28,,,1,20190101,Ecriture_227,"0,00","27,90",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_75,,,1,20190101,Ecriture_228,"0,00","14,99",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_25,,,1,20190101,Ecriture_228,"0,00","5,99",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_79,,,1,20190101,Ecriture_229,"0,00","78,90",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_72,,,1,20190101,Ecriture_229,"27,90","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_29,,,1,20190101,Ecriture_229,"0,00","3,99",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_78,,,1,20190101,Ecriture_30,"5,99","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_72,,,1,20190101,Ecriture_30,"0,80","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_28,,,1,20190101,Ecriture_30,"0,00","3,50",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_71,,,1,20190101,Ecriture_195,"0,00","6,80",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_20,,,1,20190101,Ecriture_195,"28,48","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_77,,,1,20190101,Ecriture_230,"0,00","5,99",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_27,,,1,20190101,Ecriture_230,"19,45","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_86,,,1,20190101,Ecriture_71,"0,00","9,30",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_39,,,1,20190101,Ecriture_71,"3,99","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_78,,,1,20190101,Ecriture_227,"3,99","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_72,,,1,20190101,Ecriture_227,"5,99","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_28,,,1,20190101,Ecriture_227,"27,90","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_79,,,1,20190101,Ecriture_231,"0,00","3,99",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_72,,,1,20190101,Ecriture_231,"0,00","33,95",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_29,,,1,20190101,Ecriture_231,"78,90","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_93,,,1,20190101,Ecriture_232,"0,00","7,10",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_56,,,1,20190101,Ecriture_232,"19,37","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_73,,,1,20190101,Ecriture_233,"24,79","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_21,,,1,20190101,Ecriture_233,"0,00","19,37",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_59,,,1,20190101,Ecriture_21,"7,49","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_72,,,1,20190101,Ecriture_21,"0,00","31,99",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_22,,,1,20190101,Ecriture_21,"0,00","7,49",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_76,,,1,20190101,Ecriture_236,"0,00","21,98",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_72,,,1,20190101,Ecriture_236,"21,98","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_57,,,1,20190101,Ecriture_236,"7,10","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_71,,,1,20190101,Ecriture_19,"0,00","24,79",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_20,,,1,20190101,Ecriture_19,"0,00","13,45",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_78,,,1,20190101,Ecriture_237,"31,99","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_72,,,1,20190101,Ecriture_237,"13,45","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_28,,,1,20190101,Ecriture_237,"12,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_78,,,1,20190101,Ecriture_237,"11,80","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_72,,,1,20190101,Ecriture_237,"0,00","11,80",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_28,,,1,20190101,Ecriture_237,"0,00","12,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_75,,,1,20190101,Ecriture_26,"0,00","15,98",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_25,,,1,20190101,Ecriture_26,"15,98","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_82,,,1,20190101,Ecriture_203,"15,36","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_72,,,1,20190101,Ecriture_203,"0,00","15,36",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_34,,,1,20190101,Ecriture_203,"15,11","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_79,,,1,20190101,Ecriture_238,"0,00","15,11",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_72,,,1,20190101,Ecriture_238,"0,00","6,22",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_29,,,1,20190101,Ecriture_238,"6,22","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_78,,,1,20190101,Ecriture_237,"0,00","11,18",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_72,,,1,20190101,Ecriture_237,"11,18","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_28,,,1,20190101,Ecriture_237,"23,90","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_88,,,1,20190101,Ecriture_240,"0,00","23,90",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_72,,,1,20190101,Ecriture_240,"0,00","24,95",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_42,,,1,20190101,Ecriture_240,"24,95","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_79,,,1,20190101,Ecriture_241,"0,00","136,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_72,,,1,20190101,Ecriture_241,"136,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_29,,,1,20190101,Ecriture_241,"0,00","240,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_84,,,1,20190101,Ecriture_243,"240,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_72,,,1,20190101,Ecriture_243,"29,99","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_36,,,1,20190101,Ecriture_243,"0,00","29,99",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_73,,,1,20190101,Ecriture_244,"18,99","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_21,,,1,20190101,Ecriture_244,"0,00","18,99",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_74,,,1,20190101,Ecriture_25,"0,00","74,99",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_24,,,1,20190101,Ecriture_25,"74,99","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_77,,,1,20190101,Ecriture_246,"0,00","45,71",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_27,,,1,20190101,Ecriture_246,"45,71","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_77,,,1,20190101,Ecriture_247,"0,00","19,99",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_27,,,1,20190101,Ecriture_247,"19,99","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_75,,,1,20190101,Ecriture_28,"0,00","42,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_25,,,1,20190101,Ecriture_28,"42,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_75,,,1,20190101,Ecriture_28,"13,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_25,,,1,20190101,Ecriture_28,"0,00","13,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_78,,,1,20190101,Ecriture_248,"0,00","3,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_72,,,1,20190101,Ecriture_248,"3,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_28,,,1,20190101,Ecriture_248,"0,00","45,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183266,Lib_88,,,1,20190101,Ecriture_249,"45,00","0,00",,,20200403,,EUR,,,,
